internal_id,base_species,target_form,route_category,trigger_item,trigger_location,item_consumed,reversible,battle_only,acquisition_method,implementation_status,handler_type,handler_symbol,script_symbol,binding_source,notes
1453,SPECIES_CHANDELURE,SPECIES_CHANDELURE_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1454,SPECIES_CHESNAUGHT,SPECIES_CHESNAUGHT_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1455,SPECIES_DELPHOX,SPECIES_DELPHOX_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1456,SPECIES_GRENINJA,SPECIES_GRENINJA_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1457,SPECIES_PYROAR,SPECIES_PYROAR_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1458,SPECIES_MALAMAR,SPECIES_MALAMAR_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1459,SPECIES_DRAGALGE,SPECIES_DRAGALGE_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1460,SPECIES_HAWLUCHA,SPECIES_HAWLUCHA_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1461,SPECIES_FLOETTE,SPECIES_FLOETTE_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1462,SPECIES_BARBARACLE,SPECIES_BARBARACLE_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1463,SPECIES_ZYGARDE,SPECIES_ZYGARDE_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1464,SPECIES_DRAMPA,SPECIES_DRAMPA_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1465,SPECIES_FALINKS,SPECIES_FALINKS_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1466,SPECIES_HEATRAN,SPECIES_HEATRAN_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1467,SPECIES_DARKRAI,SPECIES_DARKRAI_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1468,SPECIES_ZERAORA,SPECIES_ZERAORA_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1469,SPECIES_RAICHU,SPECIES_RAICHU_MEGA_X,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1470,SPECIES_RAICHU,SPECIES_RAICHU_MEGA_Y,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1471,SPECIES_CHIMECHO,SPECIES_CHIMECHO_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1472,SPECIES_ABSOL,SPECIES_ABSOL_MEGA_Z,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1473,SPECIES_STARAPTOR,SPECIES_STARAPTOR_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1474,SPECIES_GARCHOMP,SPECIES_GARCHOMP_MEGA_Z,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1475,SPECIES_LUCARIO,SPECIES_LUCARIO_MEGA_Z,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1476,SPECIES_GOLURK,SPECIES_GOLURK_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1477,SPECIES_MEOWSTIC,SPECIES_MEOWSTIC_M_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1478,SPECIES_MEOWSTIC,SPECIES_MEOWSTIC_F_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1479,SPECIES_CRABOMINABLE,SPECIES_CRABOMINABLE_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1480,SPECIES_GOLISOPOD,SPECIES_GOLISOPOD_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1481,SPECIES_MAGEARNA,SPECIES_MAGEARNA_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1482,SPECIES_MAGEARNA,SPECIES_MAGEARNA_ORIGINAL_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1483,SPECIES_SCOVILLAIN,SPECIES_SCOVILLAIN_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1484,SPECIES_BAXCALIBUR,SPECIES_BAXCALIBUR_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1485,SPECIES_TATSUGIRI,SPECIES_TATSUGIRI_CURLY_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1486,SPECIES_TATSUGIRI,SPECIES_TATSUGIRI_DROOPY_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1487,SPECIES_TATSUGIRI,SPECIES_TATSUGIRI_STRETCHY_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1488,SPECIES_GLIMMORA,SPECIES_GLIMMORA_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
